Melody Name,Average Information Content
2023-01-20-00-09-54-129.0,5.388592678994414
2023-01-20-00-10-05-106.0,5.0166293225092256
2023-01-20-01-39-48-101.0,5.868969707163324
2023-01-20-08-22-46-96.0,6.43370488125
2023-01-20-09-05-43-92.0,5.037307809361703
2023-01-20-09-17-12-84.0,6.466422176
2023-01-20-12-14-31-161.0,6.209213140584796
2023-01-20-13-42-39-106.0,6.179309116923077
2023-01-20-14-05-57-139.0,5.208309187272727
2023-01-20-14-27-37-89.0,5.361945872192513
2023-01-20-15-02-43-118.0,5.553279487195121
2023-01-20-15-02-50-70.0,4.955125940225564
2023-01-20-15-39-06-72.0,5.672979763913043
2023-01-20-16-12-30-71.0,6.157532149999999
2023-01-20-16-24-36-88.0,5.015285183465045
2023-01-20-17-44-26-69.0,6.3179547227758
2023-01-20-20-09-53-89.0,4.863777090209205
2023-01-20-20-21-04-162.0,6.2284746231818175
2023-01-20-21-07-03-72.0,5.8141403234126985
2023-01-21-00-51-37-138.0,6.207971136163523
2023-01-21-02-32-36-136.0,5.8366713341880345
2023-01-21-09-58-59-139.0,6.008702559639639
2023-01-21-10-09-49-91.0,7.039404889795919
2023-01-21-10-31-43-144.0,5.278739615733333
2023-01-21-12-34-04-142.0,5.024112824864864
2023-01-21-13-07-40-156.0,5.063972885465838
2023-01-21-14-02-04-96.0,5.943254788343558
2023-01-21-14-15-43-73.0,6.50915369081272
2023-01-21-15-11-57-82.0,3.8796907962406015
2023-01-21-15-12-15-72.0,6.865948961052631
2023-01-21-15-56-32-119.0,7.987002014219652
2023-01-21-16-07-40-150.0,6.516814754132232
2023-01-21-19-25-34-86.0,5.77294643432039
2023-01-21-20-10-30-90.0,6.207958122686566
2023-01-21-21-53-00-147.0,6.403554843369176
2023-01-22-01-31-44-74.0,6.4848289252293565
2023-01-22-01-31-50-129.0,6.075884233742332
2023-01-22-08-58-33-135.0,5.564890337956204
2023-01-22-09-54-40-149.0,5.777957755729166
2023-01-22-13-05-15-150.0,5.245478960248446
2023-01-22-13-05-27-129.0,4.855648237435898
2023-01-22-13-17-21-94.0,5.525496710671938
2023-01-22-13-50-00-119.0,5.1760661
2023-01-22-14-45-31-126.0,4.844640994117647
2023-01-22-14-56-46-94.0,6.286317659770115
2023-01-22-16-04-35-70.0,4.778168580069444
2023-01-22-16-17-33-140.0,6.310712552525252
2023-01-22-16-17-40-148.0,5.289463037288136
2023-01-22-17-03-05-72.0,5.4290531032894735
2023-01-22-17-03-15-143.0,5.5164403827853885
2023-01-22-18-09-11-141.0,5.142085436702128
2023-01-22-19-08-55-69.0,5.098438384669811
2023-01-22-20-49-36-125.0,5.854309953652694
2023-01-22-21-01-45-139.0,7.149080031578947
2023-01-22-22-41-50-120.0,5.17447226025
2023-01-26-19-24-19-93.0,6.017422023370166
2023-01-26-19-24-26-97.0,6.137572949568965
2023-01-26-22-46-38-82.0,7.085380221962617
2023-01-27-00-18-35-166.0,5.745468658024691
2023-01-27-08-07-17-90.0,5.9009511591133
2023-01-27-09-03-04-150.0,5.107230684834123
2023-01-27-12-12-56-70.0,6.084429869502074
2023-01-27-13-19-51-71.0,7.332366640441177
2023-01-27-15-23-24-161.0,6.9086202298850585
2023-01-27-16-08-23-76.0,5.462320121139241
2023-01-27-16-21-00-140.0,4.401203617085428
2023-01-27-17-04-51-87.0,6.164135716157205
2023-01-27-18-38-45-146.0,4.56637571144385
2023-01-27-22-15-47-71.0,7.2324104
2023-01-28-00-06-37-137.0,5.00666789946768
2023-01-28-00-29-36-69.0,5.803367908805032
2023-01-28-00-42-12-149.0,6.142402715178571
2023-01-28-08-07-43-103.0,4.511895415106383
2023-01-28-09-05-23-80.0,5.603308271361501
2023-01-28-17-38-48-69.0,6.453035157638889
2023-01-28-18-36-07-128.0,4.694126020266666
2023-01-28-19-32-45-156.0,6.976172251479291
2023-01-28-19-56-51-71.0,7.447475069491524
2023-01-28-20-08-28-86.0,5.693600304477612
2023-01-28-20-30-39-70.0,7.459867476829268
2023-01-28-20-52-18-71.0,6.328359851574073
2023-01-28-21-04-26-153.0,5.599626482978723
2023-01-28-21-04-30-139.0,5.933646538369565
2023-01-29-00-36-45-116.0,7.3718175258426974
2023-01-29-01-09-48-99.0,5.392304444607843
2023-01-29-01-44-47-126.0,7.3884792934375
2023-01-29-03-58-12-143.0,5.127019990742574
2023-01-29-04-21-36-100.0,4.798038304787235
2023-01-29-07-19-57-138.0,5.134273391875
2023-01-29-08-03-51-71.0,6.830909914765101
2023-01-29-09-42-22-122.0,6.611485331976745
2023-01-29-10-49-51-70.0,6.8131541881481485
2023-01-29-11-00-59-112.0,5.07541720141844
2023-01-29-12-32-46-73.0,5.438570430841122
2023-01-29-13-28-01-144.0,5.652795765432098
2023-01-29-13-28-09-98.0,6.091009904285714
2023-01-29-14-36-24-71.0,5.317748058522727
2023-01-29-15-10-01-141.0,4.496080161474103
2023-01-29-15-32-24-70.0,6.158054918781726
2023-01-29-15-43-36-111.0,6.135979182528736
2023-01-29-15-54-47-109.0,4.8008689714465405
2023-01-29-16-28-58-91.0,5.5977036476415085
2023-01-29-17-02-28-164.0,4.870105811585365
2023-01-29-21-26-30-75.0,5.520521045238095
2023-01-30-00-04-48-89.0,6.332547677848102
2023-01-30-00-39-35-161.0,4.90800162037037
2023-01-30-02-40-44-131.0,5.8514156188976365
2023-01-30-08-04-14-119.0,5.452092434262947
2023-01-30-08-04-22-142.0,4.50800257992126
2023-01-30-09-31-55-154.0,4.05109038871345
2023-01-30-14-17-09-73.0,6.873521537398374
2023-01-30-14-29-21-70.0,4.229343590083333
2023-01-30-16-11-00-86.0,4.78155456198347
2023-01-30-16-23-51-90.0,6.030428835474007
2023-01-30-17-32-43-96.0,6.5371218946428575
2023-01-30-18-06-25-129.0,5.6286739819008265
2023-01-30-18-41-04-154.0,5.895977802040817
2023-01-30-20-11-55-73.0,5.907916106084656
2023-01-30-23-38-03-107.0,3.9290555173853208
2023-01-31-00-10-07-139.0,5.53482223030303
2023-01-31-00-10-23-83.0,6.343286658563536
2023-01-31-00-44-40-163.0,6.170216353252032
2023-01-31-04-51-50-151.0,5.221549577777778
2023-01-31-09-17-27-136.0,4.750758220050125
2023-01-31-12-07-38-86.0,6.318684659895833
2023-01-31-14-09-07-148.0,5.383318922091837
2023-01-31-15-06-22-83.0,6.646310385775862
2023-01-31-17-10-22-139.0,4.890899238278389
2023-01-31-20-14-39-71.0,6.516490268627452
2023-01-31-20-26-48-156.0,4.991434723312884
2023-01-31-20-48-51-139.0,5.388038553002611
2023-02-01-02-48-46-93.0,6.870935994063927
2023-02-01-08-01-21-70.0,5.80945969469697
2023-02-01-08-26-37-79.0,4.62547725026738
2023-02-01-08-26-43-80.0,6.709797906550219
2023-02-01-11-31-56-130.0,4.09950236226415
2023-02-01-12-28-34-71.0,5.283314949484535
2023-02-01-13-22-45-139.0,6.420161757422968
2023-02-01-14-32-48-139.0,6.904639666666666
2023-02-01-15-08-09-80.0,5.870729941618496
2023-02-01-16-17-06-140.0,5.449988368208093
2023-02-01-17-01-32-79.0,5.982637940336134
2023-02-01-17-01-44-75.0,4.196049175164319
2023-02-01-17-26-16-69.0,6.554300176296296
2023-02-01-18-10-05-98.0,5.755619048163265
2023-02-01-18-10-11-133.0,6.452448870731707
2023-02-01-19-07-55-72.0,5.693408683333334
2023-02-01-19-08-08-150.0,6.635805213023255
2023-02-01-19-55-24-87.0,6.635495289041096
2023-02-01-20-06-52-106.0,5.622579132850241
2023-02-01-22-21-53-106.0,6.456900343859648
2023-02-02-00-02-05-99.0,4.700648606217616
2023-02-02-00-02-11-139.0,5.285285274193548
2023-02-02-00-58-52-150.0,6.576962863888889
2023-02-02-03-16-09-145.0,5.779613779104477
2023-02-02-08-02-10-117.0,6.564656721848739
2023-02-02-10-30-21-144.0,6.419227529062499
2023-02-02-12-10-49-136.0,6.231675501612904
2023-02-02-13-41-08-90.0,6.053502355113637
2023-02-02-16-23-25-137.0,5.400216891981132
2023-02-02-17-20-46-71.0,7.442271717880795
2023-02-03-01-03-49-129.0,4.742475050349651
2023-02-03-01-37-17-143.0,6.992216895067265
2023-02-03-01-49-05-137.0,5.127712097376093
2023-02-03-02-11-20-121.0,5.6161594520179365
2023-02-03-02-54-54-71.0,7.659002091005291
2023-02-03-08-08-12-139.0,5.540927016931217
2023-02-03-08-43-09-98.0,5.342891842570281
2023-02-03-10-55-02-151.0,4.996733507023412
2023-02-03-11-06-32-73.0,6.011321427672956
2023-02-03-12-02-48-87.0,6.93077340077821
2023-02-03-15-02-27-92.0,6.133995259166667
2023-02-03-16-21-24-156.0,5.114390441666667
2023-02-03-16-43-45-120.0,6.852484012499999
2023-02-03-17-06-15-82.0,6.371429562411347
2023-02-03-17-28-34-78.0,4.155624207333333
2023-02-03-17-39-51-83.0,5.853477449146758
2023-02-03-18-57-18-128.0,5.814321139240506
2023-02-03-19-08-23-97.0,6.523059864948454
2023-02-03-19-21-11-80.0,5.344732316560001
2023-02-03-21-03-18-106.0,5.633666132478632
2023-02-03-22-36-02-132.0,5.746119123308271
2023-02-04-00-06-20-82.0,6.61074146754386
2023-02-04-02-10-18-154.0,5.8101903
2023-02-04-09-07-00-154.0,5.590931089772727
2023-02-04-10-36-26-70.0,6.3277206173913045
2023-02-04-12-06-37-98.0,5.204180211453744
2023-02-04-13-02-46-172.0,6.642527284792627
2023-02-04-14-19-12-89.0,4.566499102539185
2023-02-04-17-07-31-70.0,4.451089374848485
2023-02-04-18-59-23-161.0,6.726716976237624
2023-02-05-00-05-05-75.0,5.097236128923077
2023-02-05-02-11-06-71.0,5.939459035483871
2023-02-05-02-11-22-129.0,5.550724346153846
2023-02-05-02-23-38-99.0,5.842592522672065
2023-02-05-08-08-45-98.0,4.356668007614213
2023-02-05-12-00-49-144.0,6.022658393798449
2023-02-05-12-25-09-135.0,5.7736636400000005
2023-02-05-14-06-15-97.0,5.37825747884131
2023-02-05-14-06-21-107.0,5.795804064055299
2023-02-05-14-19-00-132.0,5.8124954094339625
2023-02-05-16-13-11-143.0,5.895664904242424
2023-02-05-16-46-58-142.0,5.8320976048
2023-02-05-17-09-21-71.0,5.671998578688525
2023-02-05-17-34-01-138.0,5.191208282371795
2023-02-05-19-17-27-113.0,5.4610381583
2023-02-05-20-28-22-122.0,6.014250533984376
2023-02-05-20-28-31-94.0,5.53278830990991
2023-02-05-23-41-25-72.0,4.828435850819672
2023-02-06-00-36-09-153.0,5.669615427210885
2023-02-06-00-36-25-120.0,6.411248134701492
2023-02-06-01-32-14-73.0,5.344506778165938
2023-02-06-08-40-30-162.0,5.026971280055866
2023-02-06-09-15-52-143.0,5.708190768965516
2023-02-06-09-26-31-73.0,6.321311211811024
2023-02-06-09-26-43-69.0,7.329035887577639
2023-02-06-10-09-40-150.0,6.854768392805756
2023-02-06-10-20-43-127.0,5.304527854372624
2023-02-06-12-11-13-114.0,5.6461821572192505
2023-02-06-12-23-27-161.0,5.66081646244344
2023-02-06-15-01-07-166.0,5.300361966836734
2023-02-06-15-01-12-77.0,6.038337530192308
2023-02-06-15-01-41-124.0,5.200158221716738
2023-02-06-15-01-55-85.0,6.816431371830985
2023-02-06-15-15-17-162.0,5.257549921459228
2023-02-06-16-11-39-77.0,7.167301869078948
2023-02-06-16-59-27-154.0,4.933410767010309
2023-02-06-17-10-11-107.0,5.996945598283261
2023-02-06-19-05-05-70.0,4.696771692972973
2023-02-06-21-10-10-161.0,6.437594314189189
2023-02-06-22-28-38-83.0,6.664215018021201
2023-02-07-00-56-42-104.0,5.096576844186047
2023-02-07-08-12-58-86.0,4.379999906118881
2023-02-07-09-30-37-141.0,5.0135877118181815
2023-02-07-12-05-47-70.0,5.369110246103896
2023-02-07-13-00-42-92.0,7.109449909251101
2023-02-07-15-30-40-106.0,4.97568872943723
2023-02-07-16-04-52-146.0,5.981588601134751
2023-02-07-16-29-25-99.0,5.701362435745455
2023-02-07-17-13-40-69.0,6.482889580334728
2023-02-07-18-34-25-71.0,6.389950967368422
2023-02-07-20-05-52-140.0,4.731387698670213
2023-02-07-21-13-58-106.0,4.811240941474654
2023-02-07-21-25-19-130.0,7.571190008695653
2023-02-07-22-31-50-166.0,5.301564495402299
2023-02-07-23-41-56-88.0,7.757904579130435
2023-02-08-02-52-48-129.0,5.148864412589927
2023-02-08-09-03-22-139.0,5.191807580134681
2023-02-08-12-03-02-132.0,6.842275632835821
2023-02-08-12-38-10-144.0,7.364484991566265
2023-02-08-13-55-28-72.0,6.476419603070177
2023-02-08-14-41-18-105.0,7.031723825233646
2023-02-08-18-28-41-77.0,4.034841997833333
2023-02-08-19-01-59-96.0,6.481051038429752
2023-02-08-19-02-10-141.0,4.21215692184466
2023-02-08-20-09-51-119.0,5.179709070192309
2023-02-08-20-10-07-90.0,6.088812887150838
2023-02-08-20-22-40-154.0,4.9519352118942725
2023-02-08-21-08-30-95.0,5.280127806440678
2023-02-08-23-00-58-69.0,6.80030196017316
2023-02-09-00-09-05-103.0,5.649095415555554
2023-02-09-00-44-09-134.0,6.983878962371134
2023-02-09-01-39-07-97.0,5.717689878367347
2023-02-09-08-22-46-131.0,6.1280333320354
2023-02-09-08-34-31-139.0,5.664494707801418
2023-02-09-10-28-12-125.0,4.858052367105263
2023-02-10-02-24-36-71.0,6.047352670386267
2023-02-10-03-08-47-71.0,5.542896567600001
2023-02-10-03-52-31-127.0,6.005221576576576
2023-02-10-04-03-53-166.0,4.825531611515152
2023-02-10-04-58-52-139.0,5.631367251891891
2023-02-10-05-54-29-106.0,4.206914844081632
2023-02-10-08-28-52-83.0,5.7936123555731225
2023-02-10-09-12-42-129.0,4.930089894545454
2023-02-10-09-46-03-85.0,5.473797133064516
2023-02-10-16-05-47-69.0,7.021063295454546
2023-02-10-16-06-03-87.0,6.462221695266272
2023-02-10-16-51-55-140.0,5.382101607537689
2023-02-10-18-44-38-150.0,4.880007809051724
2023-02-10-19-19-45-69.0,5.982216242325581
2023-02-10-21-23-24-71.0,6.943209396103895
2023-02-10-23-03-46-120.0,5.44244759893617
2023-02-10-23-49-04-161.0,6.1691578356020935
2023-02-11-00-22-35-142.0,4.822974237096774
2023-02-11-03-45-17-93.0,4.78599545916201
2023-02-11-04-41-42-79.0,4.356210463309353
2023-02-11-05-37-22-92.0,4.918839596238245
2023-02-11-05-37-29-135.0,3.0869333362416107
2023-02-11-05-37-33-149.0,4.536465212686567
2023-02-11-14-11-10-119.0,5.141941194857142
2023-02-11-14-23-08-129.0,3.742513164102564
2023-02-11-14-46-39-153.0,5.000637672906404
2023-02-11-14-59-32-141.0,5.087769241463415
2023-02-11-17-05-35-136.0,5.630630567338709
2023-02-11-17-30-29-72.0,5.762162808547008
2023-02-11-18-39-44-146.0,5.191546437272728
2023-02-11-19-15-11-150.0,4.265628226917294
2023-02-11-19-59-46-117.0,6.235337280246914
2023-02-11-20-12-52-142.0,5.151130231909548
2023-02-11-20-25-47-143.0,6.30995191755102
2023-02-11-20-37-30-77.0,5.382075712019232
2023-02-11-21-34-19-86.0,6.7116714247787606
2023-02-11-22-33-44-109.0,6.006373597674418
2023-02-12-00-31-46-132.0,5.523632239655171
2023-02-12-01-04-14-73.0,4.654714299479167
2023-02-12-02-54-42-119.0,5.168487980203046
2023-02-12-03-05-51-84.0,6.2216508015625
2023-02-12-05-08-38-145.0,4.643017537228916
2023-02-12-16-26-59-144.0,4.506411383760683
2023-02-12-16-38-12-85.0,5.573041102693603
2023-02-12-17-34-54-71.0,5.68683732739726
2023-02-12-20-47-49-128.0,5.230560340034365
2023-02-12-22-07-39-92.0,7.032610323376623
2023-02-13-01-10-58-82.0,6.861681525925926
2023-02-13-09-01-17-161.0,6.454204249456523
2023-02-13-11-07-26-71.0,5.41187604
2023-02-13-14-05-14-104.0,5.142064075977653
2023-02-13-14-29-57-70.0,7.365419944075831
2023-02-13-15-48-24-72.0,5.909331025862069
2023-02-13-16-23-57-150.0,4.166144175801104
2023-02-13-16-56-52-142.0,5.996057385221676
2023-02-13-17-32-20-72.0,6.961957262666667
2023-02-13-19-03-32-69.0,5.077869673127753
2023-02-13-21-09-49-92.0,6.6880289048034935
2023-02-13-21-21-17-142.0,6.044708129090909
2023-02-13-22-31-09-163.0,5.138596246370968
2023-02-13-22-53-09-142.0,6.271386403896105
2023-02-14-02-37-41-150.0,3.96392598155
2023-02-14-08-59-31-134.0,5.971530905637982
2023-02-14-09-44-47-140.0,6.56297795127551
2023-02-14-10-06-53-77.0,5.264858467741935
2023-02-14-13-29-33-72.0,6.1112149046875
2023-02-14-14-50-40-107.0,7.00673475025641
2023-02-14-15-46-33-150.0,6.652512465811967
2023-02-14-17-19-53-84.0,5.528900125833333
2023-02-14-18-03-52-69.0,6.662556886956522
2023-02-14-18-03-56-80.0,7.497136970967741
2023-02-14-19-00-46-94.0,7.730867130054645
2023-02-14-19-12-28-94.0,3.893041638275862
2023-02-14-19-45-37-83.0,6.4082030818565405
2023-02-14-20-08-02-141.0,6.370219006584362
2023-02-14-20-52-27-137.0,5.104946888308458
2023-02-14-23-12-02-86.0,6.661439336129031
2023-02-14-23-12-14-96.0,5.016453026158192
2023-02-15-08-41-47-161.0,6.189211269565217
2023-02-15-08-41-58-129.0,5.327543279921261
2023-02-15-11-29-06-89.0,5.492332430373831
2023-02-15-11-51-21-72.0,6.78411202248062
2023-02-15-12-37-47-103.0,6.336237059330143
2023-02-15-13-33-23-141.0,5.89154547022472
2023-02-15-13-44-16-142.0,4.826970889969231
2023-02-15-15-51-59-120.0,5.446588853157896
2023-02-15-17-10-43-69.0,6.736256335251798
2023-02-15-17-10-48-113.0,6.002983882781457
2023-02-15-17-46-28-107.0,6.512306871717172
2023-02-15-18-20-05-77.0,6.562523620689656
2023-02-15-19-07-14-135.0,6.944332029365079
2023-02-15-19-20-10-129.0,4.419923533023256
2023-02-15-20-17-18-154.0,4.987856371529412
2023-02-15-21-47-16-75.0,5.4989097856031135
2023-02-15-22-22-35-94.0,6.7740848327586205
2023-02-15-23-09-14-87.0,6.820046433916085
2023-02-16-00-19-19-150.0,5.847441403804349
2023-02-16-01-16-16-139.0,4.845772301047121
2023-02-16-02-59-49-140.0,6.3734031165644165
2023-02-16-08-16-02-70.0,5.790411982922374
2023-02-16-11-15-58-77.0,7.063347389999999
2023-02-16-11-16-11-140.0,4.113819679787234
2023-02-16-15-27-55-115.0,5.607453277348067
2023-02-16-16-00-58-71.0,5.979892550684932
2023-02-16-16-13-04-162.0,4.749094911711712
2023-02-16-17-22-53-70.0,4.799437677852349
2023-02-16-17-46-21-139.0,4.115158319623656
2023-02-16-18-42-29-156.0,4.757695198676471
2023-02-16-18-53-45-70.0,6.746740757635468
2023-02-16-19-05-09-139.0,6.159996590123457
2023-02-16-19-39-29-69.0,5.190481694594594
2023-02-16-21-56-26-140.0,5.653939734013606
2023-02-16-22-07-49-97.0,5.117830184536082
2023-02-16-22-42-36-89.0,5.7327093663934425
2023-02-16-23-39-47-154.0,4.909847694117647
2023-02-17-01-44-50-122.0,4.974385725403226
2023-02-17-02-29-03-106.0,4.743783146983472
